id;kanji;hiragana;romaji;meaning;level;importinity;chapter
ir-a2-2-06-084;大阪城;おおさかじょう;oosakajou;Kastel Osaka;N1;1;bab-06
ir-a2-2-06-085;通天閣;つうてんかく;tsuutenkaku;Menara Tsutenkaku;N1;1;bab-06
ir-a2-2-06-087;あげる;あげる;ageru;memberi;-;1;bab-06
ir-a2-2-06-088;つり;つり;tsuri;memancing;-;1;bab-06
ir-a2-2-06-090;ウミネコ;ウミネコ;umineko;camar ekor hitam;-;1;bab-06
ir-a2-2-06-091;あの辺;あのへん;anohen;sekitar sana;N2;1;bab-06
ir-a2-2-06-092;浄土ヶ浜;じょうどがはま;joudogahama;Pantai Jodogahama;N1;1;bab-06
ir-a2-2-06-093;ケーブルカー;ケーブルカー;keeburukaa;kereta gantung;-;1;bab-06
ir-a2-2-06-094;歩く;あるく;aruku;berjalan;N4;1;bab-06
ir-a2-2-06-095;リス;リス;risu;tupai;-;1;bab-06
ir-a2-2-06-096;だから;だから;dakara;karena itulah;-;1;bab-06
ir-a2-2-06-097;あきらめる;あきらめる;akirameru;menyerah;-;1;bab-06
ir-a2-2-06-098;頂上;ちょうじょう;choujou;puncak;N3;1;bab-06
ir-a2-2-06-099;高尾山;たかおさん;takaosan;Gunung Takao;N1;1;bab-06
ir-a2-2-06-100;町並み;まちなみ;machinami;pemandangan kota;N2;1;bab-06
ir-a2-2-06-101;花畑;はなばたけ;hanabatake;ladang bunga;N1;1;bab-06
ir-a2-2-06-102;イルミネーション;イルミネーション;irumineeshon;iluminasi (penerangan dengan lampu hias);-;1;bab-06
ir-a2-2-06-103;ショー;ショー;shoo;pertunjukan;-;1;bab-06
ir-a2-2-06-104;泊まる;とまる;tomaru;menginap;N2;1;bab-06
ir-a2-2-06-105;滝;たき;taki;air terjun;N1;1;bab-06
ir-a2-2-06-106;きらきら;きらきら;kirakira;kilauan;-;1;bab-06
ir-a2-2-06-107;光る;ひかる;hikaru;bercahaya;N3;1;bab-06
ir-a2-2-06-108;ハウステンボス;ハウステンボス;hausutenbosu;Huis Ten Bosch (taman rekreasi di Prefektur Nagasaki);-;1;bab-06
ir-a2-2-06-109;オランダ;オランダ;oranda;Belanda;-;1;bab-06
ir-a2-2-06-111;描く;かく;kaku;menggambar,  melukis;N1;1;bab-06
ir-a2-2-06-112;カップラーメン;カップラーメン;kappuraamen;mi instan dalam kemasan cup;-;1;bab-06
ir-a2-2-06-114;トッピング;トッピング;toppingu;topping,  taburan;-;1;bab-06
ir-a2-2-07-001;おみこし;おみこし;omikoshi;kuil portabel (semacam kuil yang bisa dibawa dan dipindahkan);-;1;bab-07
ir-a2-2-07-002;かつぐ;かつぐ;katsugu;mengusung (di bahu / pundak);-;1;bab-07
ir-a2-2-07-005;拾う;ひろう;hirou;memungut;N2;1;bab-07
ir-a2-2-07-006;出る（水が出る）;でる（みずがでる）;deru(mizugaderu);mengalir (cth : air mengalir);N5;1;bab-07
ir-a2-2-07-009;訓練;くんれん;kunren;latihan;N2;1;bab-07
ir-a2-2-07-010;断水（する）;だんすい（する）;dansui(suru);pemadaman air;N3;1;bab-07
ir-a2-2-07-011;水道工事;すいどうこうじ;suidoukouji;pekerjaan perbaikan saluran air;N4;1;bab-07
ir-a2-2-07-012;濁る（水が濁る）;にごる（みずがにごる）;nigoru(mizuganigoru);keruh (cth : airnya keruh);N1;1;bab-07
ir-a2-2-07-013;使用する;しようする;shiyousuru;menggunakan;N4;1;bab-07
ir-a2-2-07-015;下記のとおり;かきのとおり;kakinotoori;sebagai berikut;N3;1;bab-07
ir-a2-2-07-017;出す（水を出す）;だす（みずをだす）;dasu(mizuwodasu);mengalirkan (cth : mengalirkan air);N5;1;bab-07
ir-a2-2-07-018;迷惑／ご迷惑;めいわく／ごめいわく;meiwaku/gomeiwaku;ketidaknyamanan;N1;1;bab-07
ir-a2-2-07-019;ご協力お願いいたします;ごきょうりょくおねがいいたします;gokyouryokuonegaiitashimasu;Kami mohon kerja sama Anda. (ungkapan bentuk sopan);N2;1;bab-07
ir-a2-2-07-020;防災;ぼうさい;bousai;pencegahan bencana;N1;1;bab-07
ir-a2-2-07-022;校庭;こうてい;koutei;halaman sekolah;N3;1;bab-07
ir-a2-2-07-023;雨天;うてん;uten;hujan;N5;1;bab-07
ir-a2-2-07-024;場合;ばあい;baai;apabila;N3;1;bab-07
ir-a2-2-07-025;内容;ないよう;naiyou;isi;N3;1;bab-07
ir-a2-2-07-026;通報訓練;つうほうくんれん;tsuuhoukunren;pelatihan pelaporan bencana;N2;1;bab-07
ir-a2-2-07-027;避難訓練;ひなんくんれん;hinankunren;pelatihan evakuasi;N1;1;bab-07
ir-a2-2-07-028;消火訓練;しょうかくんれん;shoukakunren;pelatihan pemadaman kebakaran;N2;1;bab-07
ir-a2-2-07-029;AED訓練;エーイーディーくんれん;eeiidiikunren;pelatihan penyelamatan dasar menggunakan AED (Automated External Defibrillator);N2;1;bab-07
ir-a2-2-07-031;声をかけあう;こえをかけあう;koewokakeau;saling berbicara / menyampaikan satu sama lain;N3;1;bab-07
ir-a2-2-07-032;条件;じょうけん;jouken;kondisi,  syarat;N1;1;bab-07
ir-a2-2-07-034;動きやすい;うごきやすい;ugokiyasui;mudah bergerak;N4;1;bab-07
ir-a2-2-07-035;はっぴ;はっぴ;happi;rompi happi;-;1;bab-07
ir-a2-2-07-036;貸し出し;かしだし;kashidashi;rental;N4;1;bab-07
ir-a2-2-07-037;希望;きぼう;kibou;harapan,  keinginan;N2;1;bab-07
ir-a2-2-07-038;申し込む;もうしこむ;moushikomu;mendaftarkan diri;N3;1;bab-07
ir-a2-2-07-039;集合;しゅうごう;shuugou;berkumpul;N3;1;bab-07
ir-a2-2-07-041;当日;とうじつ;toujitsu;pada hari itu (Hari-H);N3;1;bab-07
ir-a2-2-07-042;おいでください;おいでください;oidekudasai;Silakan datang. (ungkapan bentuk sopan);-;1;bab-07
ir-a2-2-07-043;延期する;えんきする;enkisuru;ditunda,  diundur;N2;1;bab-07
ir-a2-2-07-044;持ち物;もちもの／もちもの;mochimono/mochimono;bawaan (barang yang perlu dibawa);N4;1;bab-07
ir-a2-2-07-045;汚れる;よごれる;yogoreru;menjadi kotor;N2;1;bab-07
ir-a2-2-07-046;軍手;ぐんて;gunte;sarung tangan kerja;N2;1;bab-07
ir-a2-2-07-047;～程度（2時間程度）;～ていど（にじかんていど）;~teido(nijikanteido);sekitar ～ (cth : sekitar 2 jam);N3;1;bab-07
ir-a2-2-07-048;作業;さぎょう;sagyou;pekerjaan;N4;1;bab-07
ir-a2-2-07-049;世話役;せわやく;sewayaku;fasilitator;N3;1;bab-07
ir-a2-2-07-050;会（ボランティアの会）;かい（ボランティアのかい）;kai(boranteianokai);kelompok,  grup (cth : grup sukarelawan);N4;1;bab-07
ir-a2-2-07-052;点検;てんけん;tenken;inspeksi,  pengecekan;N1;1;bab-07
ir-a2-2-07-054;祭り／お祭り;まつり／おまつり;matsuri/omatsuri;festival;N2;1;bab-07
ir-a2-2-07-055;寄付;きふ;kifu;donasi;N3;1;bab-07
ir-a2-2-07-056;お願い;おねがい;onegai;permintaan;N3;1;bab-07
ir-a2-2-07-057;花火大会;はなびたいかい;hanabitaikai;pesta kembang api;N4;1;bab-07
ir-a2-2-07-061;ガス会社;ガスがいしゃ;gasugaisha;perusahaan gas;N4;1;bab-07
ir-a2-2-07-067;広場;ひろば;hiroba;lapangan;N4;1;bab-07
ir-a2-2-07-068;～回目（2回目）;～かいめ（にかいめ）;~kaime(nikaime);(yang) ke～ (cth : yang ke-2 / kedua);N3;1;bab-07
ir-a2-2-07-072;販売会;はんばいかい;hanbaikai;acara pemasaran / penjualan;N2;1;bab-07
ir-a2-2-07-073;カラオケ大会;カラオケたいかい;karaoketaikai;kompetisi karaoke;N4;1;bab-07
ir-a2-2-07-074;ブラスバンド;ブラスバンド;burasubando;orkes alat musik tiup (brass band);-;1;bab-07
ir-a2-2-07-075;演奏;えんそう;ensou;pertunjukan musik;N1;1;bab-07
ir-a2-2-07-076;踊り;おどり;odori;tarian;N2;1;bab-07
ir-a2-2-07-078;道の駅;みちのえき;michinoeki;Michi-no-eki (stasiun tepi jalan);N4;1;bab-07
ir-a2-2-07-080;市民センター;しみんセンター;shiminsentaa;balai warga;N3;1;bab-07
ir-a2-2-07-081;～において;～において;~nioite;di ～;-;1;bab-07
ir-a2-2-07-082;開催する;かいさいする;kaisaisuru;mengadakan;N1;1;bab-07
ir-a2-2-07-083;入場券;にゅうじょうけん;nyuujouken;tiket masuk;N2;1;bab-07
ir-a2-2-07-084;販売中;はんばいちゅう;hanbaichuu;sedang dijual,  dalam masa penjualan;N2;1;bab-07
ir-a2-2-07-085;ピアノの夕べ;ピアノのゆうべ;pianonoyuube;malam musik piano;N4;1;bab-07
ir-a2-2-07-086;および;および;oyobi;dan;-;1;bab-07
ir-a2-2-07-087;～からお知らせします;～からおしらせします;~karaoshiraseshimasu;(Berikut ini adalah) pengumuman dari ～. (ungkapan bentuk sopan);N4;1;bab-07
ir-a2-2-07-088;皆様のご来場をお待ちしています;みなさまのごらいじょうをおまちしています;minasamanogoraijouwoomachishiteimasu;Kami menantikan kehadiran / kedatangan Anda. (ungkapan betuk sopan);N3;1;bab-07
ir-a2-2-07-090;行う;おこなう;okonau;menyelenggarakan;N5;1;bab-07
ir-a2-2-07-091;見学（する）;けんがく（する）;kengaku(suru);mengamati,  mengobservasi,  meninjau;N5;1;bab-07
ir-a2-2-07-093;～からのお知らせです;～からのおしらせです;~karanooshirasedesu;(Berikut ini adalah) pengumuman dari ～. (ungkapan bentuk sopan);N4;1;bab-07
ir-a2-2-07-094;お気軽にお越しください;おきがるにおこしください;okigaruniokoshikudasai;Silakan mampir / berkunjung. (ungkapan bentuk sopan);N2;1;bab-07
ir-a2-2-07-096;本日;ほんじつ;honjitsu;hari ini;N5;1;bab-07
ir-a2-2-07-097;開く;ひらく;hiraku;mengadakan;N4;1;bab-07
ir-a2-2-07-098;予定する;よていする;yoteisuru;dijadwalkan;N3;1;bab-07
ir-a2-2-07-099;～についてお知らせします;～についておしらせします;~nitsuiteoshiraseshimasu;Kami mengumumkan tentang ～. (ungkapan bentuk sopan);N4;1;bab-07
ir-a2-2-07-100;お誘い合わせの上、お出かけください;おさといあわせのうえ、おでかけください;osatoiawasenoue,odekakekudasai;Silakan hadiri acara kami bersama teman dan keluarga Anda. (ungkapan bentuk sopan);N1;1;bab-07
ir-a2-2-07-101;地元;じもと;jimoto;lokal;N4;1;bab-07
ir-a2-2-07-102;農家;のうか;nouka;petani;N2;1;bab-07
ir-a2-2-07-103;生産する;せいさんする;seisansuru;memproduksi;N3;1;bab-07
ir-a2-2-07-104;町役場;まちやくば;machiyakuba;balai kota;N3;1;bab-07
ir-a2-2-07-106;輪になる;わになる;waninaru;membuat lingkaran;N2;1;bab-07
ir-a2-2-07-107;～に合わせて（音楽に合わせて）;～にあわせて（おんがくにあわせて）;~niawasete(ongakuniawasete);mengikuti ～ (cth : mengikuti iringan musik);N3;1;bab-07
ir-a2-2-07-109;～たち（娘たち）;～たち（むすめたち）;~tachi(musumetachi);pengungkapan jamak dari orang / manusia (cth : putri-putriku);N3;1;bab-07
ir-a2-2-07-110;1人で;ひとりで;hitoride;(melakukan) sendiri (tanpa bantuan orang lain);N5;1;bab-07
ir-a2-2-08-001;イベント会場;イベントかいじょう;ibentokaijou;tempat acara / kegiatan;N4;1;bab-08
ir-a2-2-08-002;屋台;やたい;yatai;warung,  pedagang kaki lima (PKL.);N4;1;bab-08
ir-a2-2-08-003;ステージ;ステージ;suteeji;panggung;-;1;bab-08
ir-a2-2-08-004;パフォーマンス;パフォーマンス;pafoomansu;penampilan;-;1;bab-08
ir-a2-2-08-005;観光紹介;かんこうしょうかい;kankoushoukai;gerai / konter informasi wisata;N2;1;bab-08
ir-a2-2-08-006;～コーナー;～コーナー;~koonaa;gerai / konter ~;-;1;bab-08
ir-a2-2-08-007;スピーチコンテスト;スピーチコンテスト;supiichikontesuto;kontes / lomba pidato;-;1;bab-08
ir-a2-2-08-008;～コンテスト;～コンテスト;~kontesuto;kontes / lomba ~;-;1;bab-08
ir-a2-2-08-010;～大会;～たいかい;~taikai;kompetisi ~;N4;1;bab-08
ir-a2-2-08-011;合気道;あいきどう;aikidou;aikido;N3;1;bab-08
ir-a2-2-08-012;～デモンストレーション;～デモンストレーション;~demonsutoreeshon;peragaan ~;-;1;bab-08
ir-a2-2-08-014;遊び;あそび;asobi;permainan;N3;1;bab-08
ir-a2-2-08-015;～体験;～たいけん;~taiken;mencoba ~ (sesuatu);N4;1;bab-08
ir-a2-2-08-016;ファッションショー;ファッションショー;fasshonshoo;fashion show (peragaan busana);-;1;bab-08
ir-a2-2-08-017;～ショー;～ショー;~shoo;pertunjukan,  peragaan ~;-;1;bab-08
ir-a2-2-08-018;スタンプラリー;スタンプラリー;sutanpurarii;mengoleksi stempel;-;1;bab-08
ir-a2-2-08-019;国際交流;こくさいこうりゅう;kokusaikouryuu;pertukaran budaya internasional;N3;1;bab-08
ir-a2-2-08-020;入場料;にゅうじょうりょう;nyuujouryou;harga tiket masuk (HTM);N4;1;bab-08
ir-a2-2-08-021;交流プラザ;こうりゅうプラザ;kouryuupuraza;exchange plaza (ruang pertemuan / ruang pertukaran);N3;1;bab-08
ir-a2-2-08-022;主催;しゅさい;shusai;pelaksana;N1;1;bab-08
ir-a2-2-08-023;協力;きょうりょく;kyouryoku;kerja sama;N2;1;bab-08
ir-a2-2-08-024;民族衣装;みんぞくいしょう;minzokuishou;pakaian tradisional;N2;1;bab-08
ir-a2-2-08-025;本部;ほんぶ;honbu;kantor pusat;N3;1;bab-08
ir-a2-2-08-026;ふれあい;ふれあい;fureai;berinteraksi,  bersentuhan langsung;-;1;bab-08
ir-a2-2-08-027;フラダンス;フラダンス;furadansu;tarian Hula / Hula-Hula (tarian khas Hawaii);-;1;bab-08
ir-a2-2-08-028;和太鼓;わだいこ;wadaiko;Wadaiko (beduk khas Jepang);N1;1;bab-08
ir-a2-2-08-029;ワールドマーケット;ワールドマーケット;waarudomaaketto;world market,  pasar aneka barang dunia;-;1;bab-08
ir-a2-2-08-030;トルコ;トルコ;toruko;Turki;-;1;bab-08
ir-a2-2-08-031;ペルー;ペルー;peruu;Peru;-;1;bab-08
ir-a2-2-08-032;雑貨;ざっか;zakka;aneka barang,  pernak-pernik;N2;1;bab-08
ir-a2-2-08-033;団体紹介;だんたいしょうかい;dantaishoukai;pengenalan organisasi;N2;1;bab-08
ir-a2-2-08-034;民芸品;みんげいひん;mingeihin;kerajinan tradisional masyarakat;N2;1;bab-08
ir-a2-2-08-035;手芸品;しゅげいひん;shugeihin;kerajinan tangan;N2;1;bab-08
ir-a2-2-08-036;ガーナ;ガーナ;gaana;Ghana;-;1;bab-08
ir-a2-2-08-037;フェアトレード;フェアトレード;featoreedo;fair trade (perdagangan adil);-;1;bab-08
ir-a2-2-08-038;外国人支援ネットワーク;がいこくじんしえんネットワーク;gaikokujinshiennettowaaku;jaringan dukungan bagi orang asing;N1;1;bab-08
ir-a2-2-08-039;ピニャータ;ピニャータ;pinyaata;pinata (benda yang menjadi simbol tradisi saat anak-anak di Meksiko berulang tahun);-;1;bab-08
ir-a2-2-08-040;くす玉割り;くすだまわり;kusudamawari;memecahkan bola berisi konfeti;N2;1;bab-08
ir-a2-2-08-041;中国ゴマ;ちゅうごくゴマ;chuugokugoma;diabolo (semacam mainan yoyo khas Tiongkok);N5;1;bab-08
ir-a2-2-08-042;回す;まわす;mawasu;memutar;N3;1;bab-08
ir-a2-2-08-043;手作り;てづくり;tezukuri;buatan tangan;N4;1;bab-08
ir-a2-2-08-044;やっている;やっている;yatteiru;berlangsung,  dilaksanakan;-;1;bab-08
ir-a2-2-08-046;受け付け;うけつけ;uketsuke;penerimaan tamu;N3;1;bab-08
ir-a2-2-08-048;つきあたり;つきあたり;tsukiatari;di ujung ~ (jalan,  lorong);-;1;bab-08
ir-a2-2-08-050;無理ですか？;むりですか？;muridesuka？;Apakah tidak memungkinkan (lagi)?;N1;1;bab-08
ir-a2-2-08-052;中学生;ちゅうがくせい;chuugakusei;siswa SMP (Sekolah Menengah Pertama);N5;1;bab-08
ir-a2-2-08-053;プロ;プロ;puro;profesional;-;1;bab-08
ir-a2-2-08-054;遠慮する;えんりょする;enryosuru;diharapkan tidak melakukan (sesuatu);N1;1;bab-08
ir-a2-2-08-055;出る;でる;deru;berpartisipasi (cth : berpartisipasi pada kompetisi karaoke);N5;1;bab-08
ir-a2-2-08-056;参加費;さんかひ;sankahi;biaya pendaftaran;N3;1;bab-08
ir-a2-2-08-057;優勝する;ゆうしょうする;yuushousuru;memenangkan (kompetisi),  pemenang pertama;N3;1;bab-08
ir-a2-2-08-058;賞品;しょうひん;shouhin;hadiah;N2;1;bab-08
ir-a2-2-08-059;出る;でる;deru;(ada) hadiahnya;N5;1;bab-08
ir-a2-2-08-060;楽器;がっき;gakki;alat musik;N1;1;bab-08
ir-a2-2-08-062;相談する;そうだんする;soudansuru;berkonsultasi;N3;1;bab-08
ir-a2-2-08-063;申込書;もうしこみしょ;moushikomisho;formulir pendaftaran;N3;1;bab-08
ir-a2-2-08-064;必要事項;ひつようじこう;hitsuyoujikou;informasi yang dibutuhkan;N1;1;bab-08
ir-a2-2-08-065;申し込み;もうしこみ;moushikomi;pendaftaran,  registrasi;N3;1;bab-08
ir-a2-2-08-066;先着順;せんちゃくじゅん;senchakujun;berdasarkan urutan tiba (siapa cepat dia dapat);N2;1;bab-08
ir-a2-2-08-068;いただく;いただく;itadaku;menerima (ungkapan bentuk sopan dari もらう);-;1;bab-08
ir-a2-2-08-071;動画;どうが;douga;video;N4;1;bab-08
ir-a2-2-08-072;撮影;さつえい;satsuei;fotografi / pembuatan video;N1;1;bab-08
ir-a2-2-08-073;飲食;いんしょく;inshoku;makan dan minum;N4;1;bab-08
ir-a2-2-08-074;販売;はんばい;hanbai;penjualan;N2;1;bab-08
ir-a2-2-08-076;～内（公園内）;～ない（こうえんない）;~nai(kouennai);dalam ~ (cth : dalam taman);N3;1;bab-08
ir-a2-2-08-077;協力する;きょうりょくする;kyouryokusuru;bekerja sama;N2;1;bab-08
ir-a2-2-08-078;お子様;おこさま;okosama;anak-anak (ungkapan bentuk sopan);N3;1;bab-08
ir-a2-2-08-079;皆様にお願いいたします;みなさまにおねがいいたします;minasamanionegaiitashimasu;Kami mohon kepada Anda sekalian. (ungkapan bentuk sopan);N3;1;bab-08
ir-a2-2-08-080;お見えです;おみえです;omiedesu;ada,  datang (ungkapan bentuk sopan);N5;1;bab-08
ir-a2-2-08-081;ご遠慮ください（ませ）;ごえんりょください（ませ）;goenryokudasai(mase);Harap menahan diri (untuk tidak melakukan) ~. (ungkapan bentuk sopan);N1;1;bab-08
ir-a2-2-08-082;ご協力よろしくお願いいたします;ごきょうりょくよろしくおねがいいたします;gokyouryokuyoroshikuonegaiitashimasu;Kami mohon kerja sama Anda. (ungkapan bentuk sopan);N2;1;bab-08
ir-a2-2-08-084;切る（電源を切る）;きる（でんげんを切る）;kiru(dengenwokiru);mematikan;N1;1;bab-08
ir-a2-2-08-085;マナーモード;マナーモード;manaamoodo;mode senyap (silent mode);-;1;bab-08
ir-a2-2-08-086;設定する;せっていする;setteisuru;mengeset,  mengatur;N2;1;bab-08
ir-a2-2-08-087;通話する;つうわする;tsuuwasuru;berbicara di telepon;N4;1;bab-08
ir-a2-2-08-088;お忙しい中;おいそがいしいなか;oisogaishiinaka;Meskipun sibuk / sedang dalam kesibukan (ungkapan bentuk sopan);N3;1;bab-08
ir-a2-2-08-089;おいでくださって、ありがとうございます;おいでくださって、ありがとうございます;oidekudasatte,arigatougozaimasu;Terima kasih atas kedatangan Anda. (ungkapan bentuk sopan);-;1;bab-08
ir-a2-2-08-091;持ち込み;もちこみ;mochikomi;membawa;N3;1;bab-08
ir-a2-2-08-092;禁止;きんし;kinshi;dilarang;N2;1;bab-08
ir-a2-2-08-094;ロールケーキ;ロールケーキ;roorukeeki;kue bolu gulung;-;1;bab-08
ir-a2-2-08-095;終了する;しゅうりょうする;shuuryousuru;berakhir,  selesai;N2;1;bab-08
ir-a2-2-08-096;個数;こすう;kosuu;jumlah,  kuantitas;N2;1;bab-08
ir-a2-2-08-097;限られている;かぎられている;kagirareteiru;dibatasi,  terbatas;N3;1;bab-08
ir-a2-2-08-098;列;れつ;retsu;antrean;N3;1;bab-08
ir-a2-2-08-099;お求めの;おもとめのかた;omotomenokata;ingin membeli (ungkapan bentuk sopan);N3;1;bab-08
ir-a2-2-08-100;お並びください;おならびください;onarabikudasai;Silakan berbaris. (ungkapan bentuk sopan);N2;1;bab-08
ir-a2-2-08-101;太鼓;たいこ;taiko;drums / beduk khas Jepang;N1;1;bab-08
ir-a2-2-08-104;バンブーダンス;バンブーダンス;banbuudansu;Tinikling (tarian tradisional Filipina menggunakan bambu);-;1;bab-08
ir-a2-2-08-105;バングラデシュ;バングラデシュ;banguradeshu;Bangladesh;-;1;bab-08
ir-a2-2-08-106;サテー;サテー;satee;sate (makanan khas Indonesia);-;1;bab-08
ir-a2-2-09-002;行事;ぎょうじ;gyouji;acara,  kegiatan;N4;1;bab-09
ir-a2-2-09-003;正月／お正月;しょうがつ／おしょうがつ;shougatsu/oshougatsu;Hari Tahun Baru;N4;1;bab-09
ir-a2-2-09-012;チキン;チキン;chikin;ayam;-;1;bab-09
ir-a2-2-09-013;笹の葉;ささのは;sasanoha;daun bambu;N1;1;bab-09
ir-a2-2-09-014;飾り;かざり;kazari;dekorasi;N1;1;bab-09
ir-a2-2-09-015;つける（飾りをつける）;つける（かざりをつける）;tsukeru(kazariwotsukeru);memasang (cth : memasang dekorasi);N1;1;bab-09
ir-a2-2-09-017;ちらしずし;ちらしずし;chirashizushi;chirashi-zushi (hidangan yang terbuat dari nasi sushi dengan hiasan berbagai topping);-;1;bab-09
ir-a2-2-09-019;短冊;たんざく;tanzaku;tanzaku (lembaran kertas yang digunakan saat perayaan Tanabata);N2;1;bab-09
ir-a2-2-09-020;願い事;ねがいごと;negaigoto;harapan,  keinginan;N3;1;bab-09
ir-a2-2-09-021;書く;かく;kaku;menulis;N5;1;bab-09
ir-a2-2-09-022;甘酒;あまざけ;amazake;amazake (minuman manis yang terbuat dari beras);N2;1;bab-09
ir-a2-2-09-023;こうして;こうして;koushite;seperti ini;-;1;bab-09
ir-a2-2-09-025;アルコール;アルコール;arukooru;alkohol;-;1;bab-09
ir-a2-2-09-027;お祝いする;おいわいする;oiwaisuru;merayakan;N2;1;bab-09
ir-a2-2-09-029;おしゃれをする;おしゃれをする;osharewosuru;berdandan,  berpakaian indah;-;1;bab-09
ir-a2-2-09-031;盛り上がる;もりあがる;moriagaru;meriah,  semarak;N1;1;bab-09
ir-a2-2-09-034;過ごす;すごす;sugosu;menghabiskan waktu;N3;1;bab-09
ir-a2-2-09-036;実家;じっか;jikka;rumah orang tua;N3;1;bab-09
ir-a2-2-09-037;ごろごろする;ごろごろする;gorogorosuru;bermalas-malasan;-;1;bab-09
