kanji;hiragana;meaning;chapter;level;wordClass;importantity
線;せん;garis;Bab34;n2;Unclassified;1
組み立てます;くみたてます;memasang;Bab34;n3;Unclassified;1
茶色;ちゃいろ;coklat (kata benda);Bab34;n4;Unclassified;1
茶道;さどう;upacara teh;Bab34;n4;Unclassified;1
調味料;ちょうみりょう;bumbu;Bab34;n3;Unclassified;1
適当な大きさに;てきとうなおおきさに;ukuran sedang;Bab34;-;Unclassified;1
白;しろ;putih (kata benda);Bab34;n5;Unclassified;1
磨きます［歯を～］;みがきます;menggosok [gigi];Bab34;n2;Unclassified;1
矢印;やじるし;tanda panah (aksara);Bab34;-;Unclassified;1
いためる;いためる;menumis;Bab34;-;Unclassified;2
おたま;おたま;sendok sayur;Bab34;-;Unclassified;2
かき混ぜる;かきまぜる;mengaduk, mencampur;Bab34;n2;Unclassified;2
ガス台;ガスだい;kompor gas;Bab34;n4;Unclassified;2
からし（マスタード）;からし（マスタード）;mustard;Bab34;-;Unclassified;2
カレー粉;カレーこ;tepung kare;Bab34;n2;Unclassified;2
キー;キー;Kunci, tombol;Bab34;-;Unclassified;2
ケチャップ;ケチャップ;saus tomat;Bab34;-;Unclassified;2
こしょう;こしょう;merica;Bab34;-;Unclassified;2
ざる;ざる;saringan;Bab34;-;Unclassified;2
シートベルト;シートベルト;Sabuk pengaman;Bab34;-;Unclassified;2
しゃもじ;しゃもじ;sendok nasi;Bab34;-;Unclassified;2
しょうが;しょうが;jahe;Bab34;-;Unclassified;2
とうがらし;とうがらし;cabai;Bab34;-;Unclassified;2
ふきん;ふきん;kain lap;Bab34;-;Unclassified;2
ふた;ふた;tutup;Bab34;-;Unclassified;2
フライパン;フライパン;penggorengan;Bab34;-;Unclassified;2
ポット;ポット;termos;Bab34;-;Unclassified;2
まな板;まないた;talenan;Bab34;n2;Unclassified;2
マヨネーズ;マヨネーズ;mayonese;Bab34;-;Unclassified;2
みそ;みそ;miso, tauco;Bab34;-;Unclassified;2
むく;むく;mengupas;Bab34;-;Unclassified;2
やかん;やかん;ceret, ketel;Bab34;-;Unclassified;2
ゆでる;ゆでる;memasak, merebus;Bab34;n2;Unclassified;2
わさび;わさび;wasabi (lobak hijau Jepang);Bab34;-;Unclassified;2
塩;しお;garam;Bab34;n4;Unclassified;2
家具;かぐ;Perabot rumah tangga;Bab34;n3;Unclassified;2
換気扇;かんきせん;kipas ventilasi;Bab34;-;Unclassified;2
缶切り;かんきり;pembuka kaleng;Bab34;n2;Unclassified;2
鶏肉;とりにく;Daging ayam;Bab34;-;Unclassified;2
刻む;きざむ;mencincang;Bab34;n3;Unclassified;2
砂糖;さとう;gula;Bab34;n3;Unclassified;2
細い;ほそい;Tipis, kecil;Bab34;n2;Unclassified;2
煮る;にる;merebus;Bab34;n2;Unclassified;2
焼く;やく;membakar, memanggang;Bab34;n2;Unclassified;2
蒸す;むす;mengukus;Bab34;n2;Unclassified;2
酢;す;cuka;Bab34;-;Unclassified;2
炊く;たく;memasak nasi/menanak nasi;Bab34;-;Unclassified;2
炊飯器;すいはんき;rice cooker;Bab34;-;Unclassified;2
栓抜き;せんぬき;pembuka botol;Bab34;-;Unclassified;2
太い;ふとい;Tebal, besar;Bab34;n3;Unclassified;2
台所用品;だいどころようひん;peralatan dapur;Bab34;n3;Unclassified;2
電子オーブンレンジ;でんしオーブンレンジ;microwave oven;Bab34;-;Unclassified;2
包丁;ほうちょう;pisau;Bab34;-;Unclassified;2
盆踊り;ぼんおどり;Tarian pada festival bon;Bab34;-;Unclassified;2
油;あぶら;minyak, lemak;Bab34;n2;Unclassified;2
揚げる;あげる;menggoreng;Bab34;n2;Unclassified;2
流し［台］;ながし［だい］;bak cuci piring;Bab34;n3;Unclassified;2
料理;りょうり;masakan;Bab34;n5;Unclassified;2
IMCパソコン教室;IMCパソコンきょうしつ;nama kursus komputer fiksi;Bab35;-;Unclassified;1
アフリカ;アフリカ;Afrika;Bab35;-;Unclassified;1
カーテン;カーテン;gorden, tirai;Bab35;-;Unclassified;1
キー;キー;keyboard, tombol;Bab35;-;Unclassified;1
クリックします;クリックします;klik;Bab35;-;Unclassified;1
ことわざ;ことわざ;pepatah;Bab35;-;Unclassified;1
これで終わりましょう。;これでおわりましょう。;Mari kita selesai sampai di sini.;Bab35;-;Unclassified;1
さあ;さあ;Yaaa... (dipakai ketika kurang mengerti mengenai sesuatu hal);Bab35;-;Unclassified;1
スキー場;スキーじょう;lapangan ski;Bab35;n4;Unclassified;1
それなら;それなら;kalau begitu;Bab35;n4;Unclassified;1
はる;はる;nama salon kecantikan fiksi;Bab35;-;Unclassified;1
ひも;ひも;tali;Bab35;n4;Unclassified;1
ふりがな;ふりがな;huruf yang menyatakan cara membaca huruf Kanji;Bab35;-;Unclassified;1
マンガミュージアム;マンガミュージアム;Kyoto International Manga Museum;Bab35;-;Unclassified;1
みんなの学校;みんなのがっこう;nama sekolah Bahasa Jepang fiksi;Bab35;-;Unclassified;1
もっと;もっと;lebih;Bab35;n5;Unclassified;1
レバー;レバー;tuas;Bab35;-;Unclassified;1
屋上;おくじょう;loteng;Bab35;n4;Unclassified;1
海外;かいがい;luar negeri;Bab35;n4;Unclassified;1
関係;かんけい;hubungan;Bab35;n4;Unclassified;1
丸;まる;bulat;Bab35;n4;Unclassified;1
機会;きかい;kesempatan;Bab35;n4;Unclassified;1
許可;きょか;izin;Bab35;n4;Unclassified;1
近所;きんじょ;tetangga;Bab35;n4;Unclassified;1
交わります;まじわります;bergaul;Bab35;n4;Unclassified;1
向こう;むこう;(di) sana, seberang;Bab35;n4;Unclassified;1
港;みなと;pelabuhan;Bab35;n4;Unclassified;1
困ります;こまります;bingung;Bab35;n4;Unclassified;1
佐藤歯科;さとうしか;nama klinik gigi fiksi;Bab35;-;Unclassified;1
咲きます［花が～］;さきます;[bunga] mekar;Bab35;n4;Unclassified;1
山登り;やまのぼり;mendaki gunung;Bab35;n4;Unclassified;1
志賀高原;しがこうげん;nama dataran tinggi yang terletak di taman nasional di prefektur Nagano;Bab35;-;Unclassified;1
治ります;なおります;[penyakit] sembuh;Bab35;n4;Unclassified;1
朱;しゅ;merah terang;Bab35;-;Unclassified;1
詳しい;くわしい;teliti;Bab35;n4;Unclassified;1
炊飯器;すいはんき;rice cooker;Bab35;-;Unclassified;1
正しい;ただしい;benar;Bab35;n4;Unclassified;1
昔;むかし;dulu;Bab35;n4;Unclassified;1
設備;せつび;fasilitas;Bab35;n4;Unclassified;1
草津;くさつ;nama tempat peristirahatan di prefektur Gunma;Bab35;-;Unclassified;1
大黒ずし;だいこくずし;nama restoran sushi fiksi;Bab35;-;Unclassified;1
仲よくします;なかよくします;bergaul dengan akrab;Bab35;n4;Unclassified;1
直ります［病気が～／故障が～］;なおります;[kerusakan] membaik;Bab35;n4;Unclassified;1
島;しま;pulau;Bab35;n4;Unclassified;1
日光;にっこう;nama daerah pariwisata di prefektur Tochigi;Bab35;-;Unclassified;1
入力します;にゅうりょくします;mengisi;Bab35;n4;Unclassified;1
箱根;はこね;nama daerah pariwisata, peristirahatan di prefektur Kanagawa;Bab35;-;Unclassified;1
必要[な];ひつよう[な];perlu;Bab35;n4;Unclassified;1
付けます［丸を～］;つけます;memberikan [tanda (benar)];Bab35;n4;Unclassified;1
変わります［色が～］;かわります;[warna] berubah;Bab35;n4;Unclassified;1
母の味;ははのあじ;judul buku fiksi;Bab35;-;Unclassified;1
毎日クッキング;まいにちクッキング;nama sekolah masak fiksi;Bab35;-;Unclassified;1
夜行バス;やこうバス;bus malam;Bab35;n4;Unclassified;1
葉;は;daun;Bab35;n4;Unclassified;1
旅行社;りょこうしゃ;agen perjalanan;Bab35;n4;Unclassified;1
歴史;れきし;sejarah;Bab35;n4;Unclassified;1
うわさをすれば影;うわさをすればかげ;Panjang umur (Kalau orang yang dibicarakan, yang dibicarakan suka muncul.);Bab35;-;Unclassified;2
ちりも積もれば山となる;ちりもつもればやまとなる;Sedikit demi sedikit, lama-lama menjadi bukit (Barang sekecil apa pun, kalau berkumpul menjadi barang yang besar seperti gunung.);Bab35;-;Unclassified;2
苦あれば楽あり、楽あれば苦あり;くあればらくあり、らくあればくあり;Berakit-rakit kita ke hulu, berenang kemudian (Kalau bersusah payah, dapat kesenangan di kemudian hari. Sebaliknya bersenang-senang dulu, akan mengalami kesengsaraan...);Bab35;-;Unclassified;2
三人寄れば文殊の知恵;さんにんよればもんじゅのちえ;Dua kepala lebih baik daripada satu (Walaupun bukan orang yang unggul, jika tiga orang berkumpul kemudian berunding mendapatkan ide yang bagus.);Bab35;-;Unclassified;2
住めば都;すめばみやこ;Alah bisa karena biasa (Biar tempat bagaimana pun, kalau didiami lama akhirnya terasa tempat yang paling baik.);Bab35;-;Unclassified;2
立てばしゃくやく、座ればぼたん、歩く姿はゆりの花;たてばしゃくやく、すわればぼたん、あるくすがたはゆりのはな;Cantiknya bagaikan bulan (Perumpamaan untuk orang cantik.);Bab35;-;Unclassified;2
－世紀;－せいき;abad ke －;Bab36;-;Unclassified;1
お客様;おきゃくさま;tamu (Kata Hormat dari おきゃくさん);Bab36;n4;Unclassified;1
かなり;かなり;cukup;Bab36;n4;Unclassified;1
このごろ;このごろ;akhir-akhir ini;Bab36;n4;Unclassified;1
していらっしゃいます;していらっしゃいます;melakukan (Kata Hormat dari しています);Bab36;-;Unclassified;1
ショパン;ショパン;Chopin, musisi Polandia (1810-1849);Bab36;-;Unclassified;1
チャレンジします;チャレンジします;menantang;Bab36;-;Unclassified;1
できるだけ;できるだけ;sedapat mungkin;Bab36;n4;Unclassified;1
ほとんど;ほとんど;sebagian besar;Bab36;n4;Unclassified;1
やっと;やっと;akhirnya;Bab36;n4;Unclassified;1
ラッシュ;ラッシュ;keramaian, kesibukan;Bab36;-;Unclassified;1
違います;ちがいます;salah, tidak benar;Bab36;n5;Unclassified;1
宇宙;うちゅう;angkasa;Bab36;n3;Unclassified;1
運びます;はこびます;mengangkut;Bab36;n4;Unclassified;1
遠く;とおく;jauh;Bab36;n4;Unclassified;1
過ぎます［７時を～］;すぎます［７じを～］;lewat [pukul tujuh];Bab36;n4;Unclassified;1
慣れます［仕事に～］;なれます［しごとに～］;terbiasa [dengan tugas];Bab36;n4;Unclassified;1
気持ち;きもち;sikap;Bab36;n4;Unclassified;1
汽車;きしゃ;kereta api;Bab36;n4;Unclassified;1
汽船;きせん;kapal api;Bab36;-;Unclassified;1
曲;きょく;musik;Bab36;n3;Unclassified;1
剣道;けんどう;kendo (anggar gaya Jepang);Bab36;-;Unclassified;1
使っていらっしゃるんですね。;つかっていらっしゃるんですね。;Menggunakan ~, ya./Memakai ~, ya.;Bab36;-;Unclassified;1
自由に;じゆうに;dengan bebas;Bab36;n4;Unclassified;1
柔道;じゅうどう;judo;Bab36;n5;Unclassified;1
上手に;じょうずに;dengan pandai;Bab36;n4;Unclassified;1
乗り物;のりもの;kendaraan;Bab36;n4;Unclassified;1
水泳;すいえい;renang;Bab36;n4;Unclassified;1
絶対に;ぜったいに;mutlak;Bab36;n4;Unclassified;1
遭います［事故に～］;あいます［じこに～］;tertimpa [kecelakaan];Bab36;n4;Unclassified;1
大勢の～;おおぜいの～;banyak ~;Bab36;n4;Unclassified;1
貯金します;ちょきんします;menabung;Bab36;n4;Unclassified;1
珍しい;めずらしい;langka;Bab36;n4;Unclassified;1
特別な;とくべつな;khusus, spesial;Bab36;n4;Unclassified;1
必ず;かならず;pasti;Bab36;n4;Unclassified;1
腐ります［食べ物が～］;くさります［たべものが～］;[makanan] busuk;Bab36;n4;Unclassified;1
毎月;まいつき;setiap bulan;Bab36;n5;Unclassified;1
毎週;まいしゅう;setiap minggu;Bab36;n5;Unclassified;1
毎年;まいとし（まいねん）;setiap tahun;Bab36;n5;Unclassified;1
利用します;りようします;menggunakan;Bab36;n4;Unclassified;1
５つの大切な栄養素とそれを含む食べ物;いつつのたいせつなえいようそとそれをふくむたべもの;Lima nutrisi penting dan makanan yang mengandungnya;Bab36;-;Unclassified;2
あまり運動しない;あまりうんどうしない;kurang berolahraga;Bab36;-;Unclassified;2
いも;いも;kentang;Bab36;-;Unclassified;2
カルシウム;カルシウム;kalsium;Bab36;-;Unclassified;2
たばこを吸う;たばこをすう;merokok;Bab36;-;Unclassified;2
たんぱく質;たんぱくしつ;protein;Bab36;-;Unclassified;2
とうふ;とうふ;tahu;Bab36;-;Unclassified;2
のり;のり;Nori (olahan rumput laut);Bab36;-;Unclassified;2
ビタミン;ビタミン;vitamin;Bab36;-;Unclassified;2
よくインスタント食品を食べる;よくインスタントしょくひんをたべる;suka makan makanan instan;Bab36;-;Unclassified;2
よくお酒を飲む;よくおさけをのむ;suka minum minuman keras;Bab36;-;Unclassified;2
よく歩く;よくあるく;suka berjalan kaki;Bab36;-;Unclassified;2
運動する／スポーツをする;うんどうする／スポーツをする;berolahraga;Bab36;-;Unclassified;2
栄養のバランスを考えて食べる;えいようのバランスをかんがえてたべる;makan dengan mempertimbangkan keseimbangan gizi;Bab36;-;Unclassified;2
海草;かいそう;rumput laut;Bab36;-;Unclassified;2
外食が多い;がいしょくがおおい;sering makan di luar;Bab36;-;Unclassified;2
規則正しい生活をする;きそくただしいせいかつをする;hidup secara teratur;Bab36;-;Unclassified;2
健康診断を受ける;けんこうしんだんをうける;mengikuti pemeriksaan kesehatan;Bab36;-;Unclassified;2
好き嫌いがある;すききらいがある;pilih makan;Bab36;-;Unclassified;2
好き嫌いがない;すききらいがない;tidak pilih makan;Bab36;-;Unclassified;2
脂肪;しぼう;lemak;Bab36;-;Unclassified;2
早寝, 早起きをする;はやね、はやおきをする;cepat tidur dan bangun pagi-pagi;Bab36;-;Unclassified;2
炭水化物;たんすいかぶつ;karbohidrat;Bab36;-;Unclassified;2
豆;まめ;kacang-kacangan;Bab36;-;Unclassified;2
夜更かしをする;よふかしをする;begadang;Bab36;-;Unclassified;2
－キロ;－キロ;－ kilogram, － kilometer;Bab37;n4;Unclassified;1
－世紀;－せいき;abad ke －;Bab37;n3;Unclassified;1
～の一つ;～のひとつ;salah satu ~;Bab37;n4;Unclassified;1
～中;～じゅう;seluruh ~;Bab37;n4;Unclassified;1
インスタントラーメン;インスタントラーメン;mie instan;Bab37;-;Unclassified;1
オリンピック;オリンピック;Olimpiade;Bab37;-;Unclassified;1
サウジアラビア;サウジアラビア;Arab Saudi;Bab37;-;Unclassified;1
しかし;しかし;tetapi;Bab37;n4;Unclassified;1
しかります;しかります;memarahi;Bab37;n4;Unclassified;1
そのあと;そのあと;setelah itu, sesudah itu;Bab37;n4;Unclassified;1
その後;そのご;setelah, sesudah;Bab37;n3;Unclassified;1
だれか;だれか;siapa;Bab37;n5;Unclassified;1
デート;デート;kencan;Bab37;-;Unclassified;1
とります;とります;mencuri;Bab37;n4;Unclassified;1
ねずみ;ねずみ;tikus;Bab37;-;Unclassified;1
ポルトガル;ポルトガル;Portugis;Bab37;-;Unclassified;1
